omr_type,omr_nr,iso_week,min_fill_pct,min_fill_twh,median_fill_pct,median_fill_twh,max_fill_pct,max_fill_twh,area_name
VASS,3,17,0.19386168,5.4582534,0.3346275,9.421572,0.59501797,16.752972,Vassdrag 3 - Central
VASS,3,18,0.19639103,5.529468,0.34858036,9.814421,0.5980601,16.838621,Vassdrag 3 - Central
VASS,3,19,0.21309847,5.999873,0.3495701,9.842287,0.5933392,16.705704,Vassdrag 3 - Central
VASS,3,20,0.26594868,7.487892,0.37016344,10.4221,0.6028227,16.972717,Vassdrag 3 - Central
VASS,3,21,0.26113907,7.3524756,0.4243474,11.947672,0.61814475,17.404114,Vassdrag 3 - Central
VASS,3,22,0.29395413,8.276397,0.47272557,13.309778,0.6522973,18.365694,Vassdrag 3 - Central
VASS,3,23,0.3803466,10.708812,0.5290508,14.895639,0.6932304,19.518179,Vassdrag 3 - Central
VASS,3,24,0.46329972,13.04439,0.57477033,16.182888,0.72467226,20.403439,Vassdrag 3 - Central
VASS,3,25,0.51060236,14.376215,0.6214944,17.498425,0.78995234,22.241426,Vassdrag 3 - Central
VASS,3,26,0.5222003,14.702759,0.6656325,18.74115,0.8313473,23.406918,Vassdrag 3 - Central
VASS,3,27,0.5259218,14.80754,0.694155,19.544214,0.8577541,24.150412,Vassdrag 3 - Central
VASS,3,28,0.5256487,14.79985,0.71967125,20.262634,0.87211466,24.554739,Vassdrag 3 - Central
VASS,3,29,0.5299757,14.9216795,0.7298408,20.548962,0.8918598,25.110672,Vassdrag 3 - Central
VASS,3,30,0.535317,15.072065,0.7540787,21.231388,0.89997,25.339018,Vassdrag 3 - Central
VASS,3,31,0.54325664,15.295609,0.7636541,21.500988,0.9144244,25.745989,Vassdrag 3 - Central
VASS,3,32,0.56311846,15.854827,0.7718138,21.730728,0.9316265,26.230318,Vassdrag 3 - Central
VASS,3,33,0.5827409,16.407305,0.77498114,21.819904,0.94269,26.541817,Vassdrag 3 - Central
VASS,3,34,0.60018766,16.898525,0.7801774,21.96621,0.952557,26.819628,Vassdrag 3 - Central
VASS,3,35,0.5982315,16.843449,0.78963447,22.232475,0.9415059,26.508478,Vassdrag 3 - Central
VASS,3,36,0.5912264,16.646217,0.80441284,22.648567,0.9364078,26.364939,Vassdrag 3 - Central
VASS,3,37,0.59521544,16.75853,0.8069496,22.71999,0.9320927,26.243444,Vassdrag 3 - Central
VASS,3,38,0.6208899,17.481403,0.7962236,22.417995,0.9268367,26.09546,Vassdrag 3 - Central
VASS,3,39,0.65337485,18.39603,0.80366397,22.627483,0.9342915,26.305353,Vassdrag 3 - Central
VASS,3,40,0.6576904,18.517536,0.80041665,22.536053,0.9358536,26.349335,Vassdrag 3 - Central
VASS,3,41,0.6816254,19.191437,0.807798,22.743877,0.9394984,26.451958,Vassdrag 3 - Central
VASS,3,42,0.6750764,19.00705,0.81109536,22.836716,0.9524852,26.817604,Vassdrag 3 - Central
VASS,3,43,0.66639274,18.762556,0.8098712,22.80225,0.9451564,26.611258,Vassdrag 3 - Central
VASS,3,44,0.6602673,18.590092,0.811774,22.855825,0.9341147,26.300375,Vassdrag 3 - Central
VASS,3,45,0.6431349,18.107721,0.79852855,22.482891,0.9249125,26.041283,Vassdrag 3 - Central
VASS,3,46,0.6205026,17.4705,0.77711177,21.879894,0.9175029,25.832663,Vassdrag 3 - Central
VASS,3,47,0.59451634,16.738846,0.7612703,21.43387,0.9220827,25.961609,Vassdrag 3 - Central
VASS,3,48,0.56618094,15.941052,0.74273133,20.9119,0.9088694,25.589584,Vassdrag 3 - Central
VASS,3,49,0.53886104,15.171849,0.71864974,20.233873,0.8856411,24.935581,Vassdrag 3 - Central
VASS,3,50,0.5130995,14.446523,0.6902866,19.435297,0.85821074,24.163269,Vassdrag 3 - Central
VASS,3,51,0.48699516,13.711545,0.666705,18.771347,0.83153373,23.412167,Vassdrag 3 - Central
VASS,3,52,0.46507522,13.094379,0.64859307,18.2614,0.82701796,23.285023,Vassdrag 3 - Central
VASS,3,53,0.45385587,12.778495,0.63731503,17.943863,0.81533456,22.956072,Vassdrag 3 - Central
