date,Open,High,Low,Close,Volume
2010-01-01,8.291000366210938,8.302000045776367,8.274901390075684,8.274901390075684,0
2010-01-04,8.280501365661621,8.284701347351074,8.195199966430664,8.223400115966797,0
2010-01-05,8.223699569702148,8.230600357055664,8.200599670410156,8.205300331115723,0
2010-01-06,8.205100059509277,8.215201377868652,8.152400016784668,8.159199714660645,0
2010-01-07,8.159299850463867,8.203800201416016,8.154000282287598,8.17199993133545,0
2010-01-08,8.168100357055664,8.182499885559082,8.1485013961792,8.154999732971191,0
2010-01-11,8.152999877929688,8.179800033569336,8.128999710083008,8.132399559020996,0
2010-01-12,8.132200241088867,8.211000442504883,8.132200241088867,8.20300006866455,0
2010-01-13,8.203301429748535,8.215201377868652,8.163100242614746,8.181501388549805,0
2010-01-14,8.182600021362305,8.199000358581543,8.146100044250488,8.160200119018555,0
2010-01-15,8.15719985961914,8.174099922180176,8.134400367736816,8.15839958190918,0
2010-01-18,8.161499977111816,8.166600227355957,8.12090015411377,8.123600006103516,0
2010-01-19,8.123000144958496,8.164799690246582,8.115599632263184,8.118599891662598,0
2010-01-20,8.120200157165527,8.15369987487793,8.115599632263184,8.145500183105469,0
2010-01-21,8.147899627685547,8.201600074768066,8.119400024414062,8.192700386047363,0
2010-01-22,8.192700386047363,8.209500312805176,8.165599822998047,8.203100204467773,0
2010-01-25,8.197799682617188,8.227399826049805,8.188899993896484,8.218000411987305,0
2010-01-26,8.218701362609863,8.257499694824219,8.197199821472168,8.227700233459473,0
2010-01-27,8.229399681091309,8.243200302124023,8.193599700927734,8.197699546813965,0
2010-01-28,8.199000358581543,8.234199523925781,8.169099807739258,8.219799995422363,0
2010-01-29,8.220000267028809,8.228300094604492,8.178400039672852,8.208000183105469,0
2010-02-01,8.210399627685547,8.217900276184082,8.142999649047852,8.146599769592285,0
2010-02-02,8.149399757385254,8.168700218200684,8.127599716186523,8.144100189208984,0
2010-02-03,8.144000053405762,8.169599533081055,8.128700256347656,8.150199890136719,0
2010-02-04,8.152099609375,8.205900192260742,8.140899658203125,8.180899620056152,0
2010-02-05,8.18019962310791,8.225899696350098,8.167799949645996,8.175999641418457,0
2010-02-08,8.180000305175781,8.182000160217285,8.135899543762207,8.156100273132324,0
2010-02-09,8.156299591064453,8.166600227355957,8.127900123596191,8.130499839782715,0
2010-02-10,8.12909984588623,8.14900016784668,8.084199905395508,8.115501403808594,0
2010-02-11,8.117500305175781,8.123000144958496,8.050800323486328,8.053600311279297,0
2010-02-12,8.05270004272461,8.09689998626709,8.038900375366211,8.045100212097168,0
2010-02-15,8.056599617004395,8.067500114440918,8.040499687194824,8.041500091552734,0
2010-02-16,8.041399955749512,8.05739974975586,8.034299850463867,8.05150032043457,0
2010-02-17,8.050999641418457,8.058300018310547,7.9934000968933105,7.997499942779541,0
2010-02-18,7.9980998039245605,8.084199905395508,7.990900039672852,8.07800006866455,0
2010-02-19,8.076899528503418,8.114899635314941,8.06659984588623,8.076000213623047,0
2010-02-22,8.07800006866455,8.088101387023926,8.01710033416748,8.028800010681152,0
2010-02-23,8.02869987487793,8.04520034790039,8.003801345825195,8.039600372314453,0
2010-02-24,8.039899826049805,8.048500061035156,8.01550006866455,8.026599884033203,0
2010-02-25,8.026399612426758,8.07129955291748,8.019301414489746,8.031800270080566,0
2010-02-26,8.03219985961914,8.067299842834473,8.027999877929688,8.048999786376953,0
2010-03-01,8.050999641418457,8.074799537658691,8.03380012512207,8.0447998046875,0
2010-03-02,8.0447998046875,8.075799942016602,8.035599708557129,8.066800117492676,0
2010-03-03,8.067000389099121,8.09630012512207,8.034001350402832,8.043100357055664,0
2010-03-04,8.043600082397461,8.076199531555176,8.032899856567383,8.04800033569336,0
2010-03-05,8.042799949645996,8.055000305175781,8.009200096130371,8.026000022888184,0
2010-03-08,8.029199600219727,8.039999961853027,8.019000053405762,8.027299880981445,0
2010-03-09,8.028200149536133,8.062190055847168,8.014100074768066,8.024399757385254,0
2010-03-10,8.024100303649902,8.041500091552734,8.002799987792969,8.011500358581543,0
2010-03-11,8.009499549865723,8.02700138092041,8.003299713134766,8.014900207519531,0
2010-03-12,8.015399932861328,8.034741401672363,8.001001358032227,8.017999649047852,0
2010-03-15,8.018199920654297,8.029000282287598,8.000100135803223,8.024999618530273,0
2010-03-16,8.017999649047852,8.034001350402832,8.005200386047363,8.015299797058105,0
2010-03-17,8.015000343322754,8.029999732971191,7.975599765777588,7.994900226593018,0
2010-03-18,7.9944000244140625,8.008999824523926,7.970900058746338,7.984000205993652,0
2010-03-19,7.985000133514404,7.998799800872803,7.952400207519531,7.991700172424316,0
2010-03-22,7.997000217437744,8.060001373291016,7.9944000244140625,8.03339958190918,0
2010-03-23,8.032999992370605,8.056501388549805,8.013400077819824,8.014900207519531,0
2010-03-24,8.012800216674805,8.057100296020508,7.990200042724609,8.037199974060059,0
2010-03-25,8.041399955749512,8.095999717712402,8.025699615478516,8.084799766540527,0
2010-03-26,8.084799766540527,8.112899780273438,8.069600105285645,8.092700004577637,0
2010-03-29,8.100000381469727,8.109000205993652,8.0201997756958,8.021401405334473,0
2010-03-30,8.024499893188477,8.055000305175781,8.020899772644043,8.028599739074707,0
2010-03-31,8.02750015258789,8.037989616394043,7.997000217437744,8.022700309753418,0
2010-04-01,8.020001411437988,8.04170036315918,7.993000030517578,8.030599594116211,0
2010-04-02,8.029899597167969,8.041299819946289,8.005599975585938,8.017000198364258,0
2010-04-05,8.007200241088867,8.022000312805176,8.000900268554688,8.001899719238281,0
2010-04-06,8.003000259399414,8.016501426696777,7.977499961853027,7.979700088500977,0
2010-04-07,7.979499816894531,7.993599891662598,7.953499794006348,7.9644999504089355,0
2010-04-08,7.962399959564209,7.9893999099731445,7.941299915313721,7.946599960327148,0
2010-04-09,7.946700096130371,7.9730000495910645,7.928699970245361,7.962800025939941,0
2010-04-12,7.9670000076293945,8.029600143432617,7.955599784851074,7.99970006942749,0
2010-04-13,8.000499725341797,8.016599655151367,7.974400043487549,7.995100021362305,0
2010-04-14,7.994999885559082,8.010199546813965,7.971099853515625,7.978000164031982,0
2010-04-15,7.9781999588012695,7.98799991607666,7.934999942779541,7.945000171661377,0
2010-04-16,7.937600135803223,7.967400074005127,7.929999828338623,7.958499908447266,0
2010-04-19,7.961400032043457,7.998600006103516,7.954800128936768,7.964600086212158,0
2010-04-20,7.9653000831604,7.97599983215332,7.9207000732421875,7.921999931335449,0
2010-04-21,7.921599864959717,7.933700084686279,7.885000228881836,7.9120001792907715,0
2010-04-22,7.914000034332275,7.921999931335449,7.865900039672852,7.872099876403809,0
2010-04-23,7.872000217437744,7.8881001472473145,7.863399982452393,7.868000030517578,0
2010-04-26,7.873199939727783,7.885000228881836,7.826200008392334,7.840400218963623,0
2010-04-27,7.8403000831604,7.857500076293945,7.8277997970581055,7.82889986038208,0
2010-04-28,7.82889986038208,7.877339839935303,7.828400135040283,7.865600109100342,0
2010-04-29,7.865600109100342,7.886600017547607,7.821000099182129,7.826200008392334,0
2010-04-30,7.826000213623047,7.8597002029418945,7.820000171661377,7.846700191497803,0
2010-05-03,7.844799995422363,7.867400169372559,7.82390022277832,7.827899932861328,0
2010-05-04,7.828000068664551,7.84499979019165,7.812900066375732,7.8231000900268555,0
2010-05-05,7.823699951171875,7.852700233459473,7.7718000411987305,7.796000003814697,0
2010-05-06,7.793900012969971,7.903299808502197,7.765699863433838,7.903299808502197,0
2010-05-07,7.901700019836426,7.9756999015808105,7.872099876403809,7.914000034332275,0
2010-05-10,7.934000015258789,7.948999881744385,7.841700077056885,7.843999862670898,0
2010-05-11,7.843999862670898,7.855000019073486,7.8105998039245605,7.8282999992370605,0
2010-05-12,7.826000213623047,7.841700077056885,7.76039981842041,7.763199806213379,0
